customer_id	age	age_group	plan_type	customer_value	subscription_in_months	complain_registered	lost_customer	nb_call_seconds	nb_calls	nb_lost_calls	nb_sms	nb_distinct_numbers
Client1224	45	Group_4	Contractual	267.475	38	No	FALSE	10210	89	17	4	44
Client1225	25	Group_2	PayAsYouGo	386.415	38	No	TRUE	5593	94	9	29	26
Client1226	30	Group_3	PayAsYouGo	117.32	36	No	FALSE	2615	18	0	3	16
Client1230	30	Group_3	PayAsYouGo	70.56	38	No	FALSE	1443	21	0	3	8
Client1231	45	Group_4	PayAsYouGo	208.825	35	No	FALSE	6560	93	0	17	24
Client1233	55	Group_5	PayAsYouGo	10.5	38	No	FALSE	0	0	0	7	0
Client1234	25	Group_2	PayAsYouGo	737.28	33	No	FALSE	15850	234	21	3	82
Client1235	25	Group_2	Contractual	1541.34	36	No	FALSE	6740	112	2	274	35
Client1236	25	Group_2	PayAsYouGo	183.195	38	No	FALSE	3493	78	0	5	30
Client1238	25	Group_2	PayAsYouGo	918.18	38	No	FALSE	2555	49	2	178	25
Client1239	25	Group_2	Contractual	932.49	29	No	FALSE	1090	32	0	196	13
Client1240	45	Group_4	PayAsYouGo	116.95	28	No	FALSE	1343	35	0	33	70
Client1243	25	Group_2	PayAsYouGo	145.26	27	No	FALSE	1000	28	6	22	15
Client1244	30	Group_3	PayAsYouGo	166.28	27	No	FALSE	3000	57	0	11	25
Client1245	25	Group_2	PayAsYouGo	206.64	20	No	FALSE	1470	22	0	31	16
Client1246	15	Group_1	Contractual	830.775	19	No	FALSE	6168	137	12	88	44
Client1247	45	Group_4	PayAsYouGo	411.875	17	No	FALSE	8708	167	8	76	42
Client1248	30	Group_3	PayAsYouGo	242.76	18	No	FALSE	2628	41	4	34	21
Client1249	30	Group_3	PayAsYouGo	1040.04	11	No	FALSE	4165	36	0	218	12
Client1250	30	Group_3	PayAsYouGo	63.12	11	Yes	TRUE	1263	15	0	3	9
Client1251	25	Group_2	PayAsYouGo	182.16	32	No	FALSE	3985	63	2	0	11
Client1253	25	Group_2	PayAsYouGo	1634.4	31	No	FALSE	2068	52	4	342	18
Client1254	15	Group_1	PayAsYouGo	212.905	32	No	FALSE	3813	58	4	0	29
Client1255	15	Group_1	PayAsYouGo	113.19	32	No	FALSE	2008	50	0	0	27
Client1256	25	Group_2	PayAsYouGo	223.38	32	No	FALSE	3390	74	5	15	22
Client1257	30	Group_3	PayAsYouGo	1152.24	32	No	FALSE	1975	31	0	268	12
Client1258	30	Group_3	PayAsYouGo	861.72	31	No	FALSE	8730	113	7	127	37
Client1259	30	Group_3	PayAsYouGo	541.96	32	No	FALSE	13388	161	1	0	38
Client1260	30	Group_3	PayAsYouGo	168.2	32	No	FALSE	4130	75	1	0	19
Client1261	25	Group_2	PayAsYouGo	252.9	32	No	FALSE	5533	87	0	0	6
Client1263	30	Group_3	PayAsYouGo	746.88	32	No	FALSE	14755	217	19	37	26
Client1264	30	Group_3	PayAsYouGo	1973.16	32	No	FALSE	2710	19	0	466	2
Client1265	25	Group_2	PayAsYouGo	1285.83	31	No	FALSE	15100	174	3	133	24
Client1266	30	Group_3	PayAsYouGo	923.72	31	No	FALSE	6115	78	0	169	20
Client1270	25	Group_2	PayAsYouGo	1977.39	31	No	FALSE	7123	119	0	367	37
Client1271	30	Group_3	PayAsYouGo	449.04	31	No	FALSE	11080	146	1	0	41
Client1272	25	Group_2	PayAsYouGo	697.5	31	No	FALSE	6333	67	2	91	31
Client1274	45	Group_4	PayAsYouGo	253.375	30	No	FALSE	10050	85	15	0	36
Client1275	25	Group_2	PayAsYouGo	289.035	30	No	TRUE	5433	90	7	9	18
Client1276	30	Group_3	PayAsYouGo	98.76	28	No	FALSE	2455	14	0	0	8
Client1280	30	Group_3	PayAsYouGo	52	30	No	FALSE	1283	17	0	0	5
Client1281	45	Group_4	PayAsYouGo	162.225	27	No	FALSE	6400	89	0	0	16
Client1283	45	Group_4	PayAsYouGo	0	30	No	FALSE	0	0	0	0	0
Client1284	25	Group_2	PayAsYouGo	716.4	25	No	FALSE	15690	230	19	0	74
Client1285	25	Group_2	Contractual	1443.96	28	No	FALSE	6580	108	0	254	27
Client1286	25	Group_2	PayAsYouGo	153.315	30	No	FALSE	3333	74	0	0	22
Client1288	25	Group_2	PayAsYouGo	820.8	30	No	FALSE	2395	45	0	158	17
Client1289	25	Group_2	Contractual	835.11	21	No	FALSE	930	28	0	176	5
Client1290	45	Group_4	PayAsYouGo	62.85	20	No	FALSE	1183	31	0	13	62
Client1293	25	Group_2	PayAsYouGo	47.88	19	No	FALSE	840	24	4	2	7
Client1294	30	Group_3	PayAsYouGo	115.72	19	No	FALSE	2840	53	0	0	17
Client1295	25	Group_2	PayAsYouGo	109.26	12	No	FALSE	1310	18	0	11	8
Client1296	15	Group_1	Contractual	711.755	11	No	FALSE	6008	133	10	68	36
Client1297	45	Group_4	PayAsYouGo	357.775	9	No	FALSE	8548	163	6	56	34
Client1298	30	Group_3	PayAsYouGo	156.2	10	No	FALSE	2468	37	2	14	13
Client1299	30	Group_3	PayAsYouGo	953.48	3	No	FALSE	4005	32	0	198	4
Client1300	25	Group_2	PayAsYouGo	50.13	3	No	TRUE	1103	11	0	0	1
Client1301	30	Group_3	PayAsYouGo	228	42	No	FALSE	4325	75	8	13	21
Client1303	30	Group_3	PayAsYouGo	1566.88	41	No	FALSE	2408	64	10	367	28
Client1304	15	Group_1	PayAsYouGo	281.765	42	No	FALSE	4153	70	10	9	39
Client1305	15	Group_1	PayAsYouGo	187.55	42	No	FALSE	2348	62	3	10	37
Client1306	30	Group_3	PayAsYouGo	312.64	42	No	FALSE	3730	86	11	40	32
Client1307	30	Group_3	PayAsYouGo	1266.32	42	No	FALSE	2315	43	4	293	22
Client1308	30	Group_3	PayAsYouGo	975.8	41	No	FALSE	9070	125	13	152	47
Client1309	30	Group_3	PayAsYouGo	588.04	42	No	FALSE	13728	173	7	8	48
Client1310	30	Group_3	PayAsYouGo	222.28	42	No	FALSE	4470	87	7	10	29
Client1311	30	Group_3	PayAsYouGo	298.88	42	No	FALSE	5873	99	6	15	16
Client1313	30	Group_3	PayAsYouGo	860.96	42	No	FALSE	15095	229	25	62	36
Client1314	30	Group_3	PayAsYouGo	2087.24	42	No	FALSE	3050	31	4	491	12
Client1315	25	Group_2	PayAsYouGo	1414.17	41	No	FALSE	15440	186	9	158	34
Client1316	30	Group_3	PayAsYouGo	1037.8	41	No	FALSE	6455	90	3	194	30
Client1320	25	Group_2	PayAsYouGo	2105.73	41	No	FALSE	7463	131	3	392	47
Client1321	45	Group_4	PayAsYouGo	336.95	41	No	FALSE	11420	158	7	19	51
Client1322	25	Group_2	PayAsYouGo	825.84	41	No	FALSE	6673	79	8	116	41
Client1324	55	Group_5	Contractual	170.805	40	Yes	FALSE	10390	97	21	9	46
Client1325	25	Group_2	PayAsYouGo	417.375	40	No	FALSE	5773	102	13	34	28
Client1326	30	Group_3	PayAsYouGo	144.84	38	No	FALSE	2795	26	1	8	18
Client1330	30	Group_3	PayAsYouGo	98.08	40	No	FALSE	1623	29	1	8	10
Client1331	55	Group_5	PayAsYouGo	135.615	37	No	FALSE	6740	101	3	22	26
Client1333	55	Group_5	PayAsYouGo	22.515	40	No	FALSE	293	8	0	12	6
Client1334	25	Group_2	PayAsYouGo	768.24	35	No	FALSE	16030	242	25	8	84
Client1335	25	Group_2	Contractual	1572.3	38	No	FALSE	6920	120	6	279	37
Client1336	25	Group_2	PayAsYouGo	214.155	40	No	FALSE	3673	86	2	10	32
Client1338	25	Group_2	PayAsYouGo	949.14	40	No	FALSE	2735	57	6	183	27
Client1339	25	Group_2	Contractual	963.45	31	No	FALSE	1270	40	4	201	15
Client1340	45	Group_4	PayAsYouGo	134.15	30	No	FALSE	1523	43	4	38	72
Client1343	25	Group_2	PayAsYouGo	176.22	29	No	FALSE	1180	36	10	27	17
Client1344	30	Group_3	PayAsYouGo	193.8	29	No	FALSE	3180	65	2	16	27
Client1345	25	Group_2	PayAsYouGo	237.6	22	No	FALSE	1650	30	2	36	18
Client1346	25	Group_2	Contractual	710.685	21	No	FALSE	6348	145	16	93	46
Client1347	45	Group_4	PayAsYouGo	429.075	19	No	FALSE	8888	175	12	81	44
Client1348	30	Group_3	PayAsYouGo	270.28	20	No	FALSE	2808	49	8	39	23
Client1349	30	Group_3	PayAsYouGo	1067.56	13	No	FALSE	4345	44	2	223	14
Client1350	30	Group_3	PayAsYouGo	90.64	13	No	TRUE	1443	23	3	8	11
Client1351	25	Group_2	PayAsYouGo	173.7	30	No	FALSE	3805	55	0	0	9
Client1353	25	Group_2	PayAsYouGo	1603.44	29	No	FALSE	1888	44	0	337	16
Client1354	15	Group_1	PayAsYouGo	202.565	30	No	FALSE	3633	50	0	0	27
Client1355	15	Group_1	PayAsYouGo	102.85	30	No	FALSE	1828	42	0	0	25
Client1356	25	Group_2	PayAsYouGo	192.42	30	No	FALSE	3210	66	1	10	20
Client1357	30	Group_3	PayAsYouGo	1124.72	30	No	FALSE	1795	23	0	263	10
Client1358	30	Group_3	PayAsYouGo	834.2	29	No	FALSE	8550	105	3	122	35
Client1359	30	Group_3	PayAsYouGo	534.44	30	No	FALSE	13208	153	0	0	36
Client1360	30	Group_3	PayAsYouGo	160.68	30	No	FALSE	3950	67	0	0	17
Client1361	25	Group_2	PayAsYouGo	244.44	30	No	FALSE	5353	79	0	0	4
Client1363	25	Group_2	PayAsYouGo	809.28	30	No	FALSE	14575	209	15	32	24
Client1364	30	Group_3	PayAsYouGo	1945.64	30	No	FALSE	2530	11	0	461	7
Client1365	25	Group_2	PayAsYouGo	1254.87	29	No	FALSE	14920	166	0	128	22
Client1366	30	Group_3	PayAsYouGo	896.2	29	No	FALSE	5935	70	0	164	18
Client1370	25	Group_2	PayAsYouGo	1946.43	29	No	FALSE	6943	111	0	362	35
Client1371	30	Group_3	PayAsYouGo	441.52	29	No	FALSE	10900	138	0	0	39
Client1372	25	Group_2	PayAsYouGo	666.54	29	No	FALSE	6153	59	0	86	29
Client1374	45	Group_4	Contractual	248.675	28	No	FALSE	9870	77	11	0	34
Client1375	25	Group_2	PayAsYouGo	258.075	28	No	TRUE	5253	82	3	4	16
Client1376	30	Group_3	PayAsYouGo	91.24	26	No	FALSE	2275	6	0	0	6
Client1380	30	Group_3	PayAsYouGo	0	28	No	FALSE	0	0	0	0	0
Client1381	45	Group_4	PayAsYouGo	157.525	25	No	FALSE	6220	81	0	0	14
Client1383	45	Group_4	PayAsYouGo	0	28	Yes	TRUE	0	0	0	0	0
Client1384	25	Group_2	PayAsYouGo	707.94	23	No	FALSE	15510	222	15	0	72
Client1385	25	Group_2	Contractual	1413	26	No	FALSE	6400	100	0	249	25
Client1386	25	Group_2	PayAsYouGo	144.855	28	No	FALSE	3153	66	0	0	20
Client1388	25	Group_2	PayAsYouGo	789.84	28	No	FALSE	2215	37	0	153	15
Client1389	25	Group_2	Contractual	804.15	19	No	FALSE	750	20	0	171	3
Client1390	45	Group_4	PayAsYouGo	45.65	18	No	FALSE	1003	23	0	8	60
Client1393	25	Group_2	PayAsYouGo	30.42	17	No	FALSE	660	16	0	0	5
Client1394	30	Group_3	PayAsYouGo	108.2	17	No	FALSE	2660	45	0	0	15
Client1395	25	Group_2	PayAsYouGo	78.3	10	No	FALSE	1130	10	0	6	6
Client1396	15	Group_1	Contractual	673.915	9	No	FALSE	5828	125	6	63	34
Client1397	45	Group_4	PayAsYouGo	340.575	7	No	FALSE	8368	155	2	51	32
Client1398	30	Group_3	PayAsYouGo	128.68	8	No	FALSE	2288	29	0	9	11
Client1399	25	Group_2	PayAsYouGo	1041.705	3	No	FALSE	3825	24	0	193	2
Client1400	25	Group_2	PayAsYouGo	0	3	No	TRUE	0	0	0	0	0
Client1401	25	Group_2	PayAsYouGo	234.81	39	No	FALSE	4245	73	5	9	20
Client1403	25	Group_2	PayAsYouGo	1741.05	38	No	FALSE	2328	62	7	363	27
Client1404	15	Group_1	PayAsYouGo	255.255	39	No	FALSE	4073	68	7	5	38
Client1405	15	Group_1	PayAsYouGo	161.04	39	No	FALSE	2268	60	0	6	36
Client1406	25	Group_2	PayAsYouGo	330.03	39	No	FALSE	3650	84	8	36	31
Client1407	30	Group_3	PayAsYouGo	1247.04	39	No	FALSE	2235	41	1	289	21
Client1408	30	Group_3	PayAsYouGo	956.52	38	No	FALSE	8990	123	10	148	46
Client1409	30	Group_3	PayAsYouGo	568.76	39	No	FALSE	13648	171	4	4	47
Client1410	30	Group_3	PayAsYouGo	203	39	No	FALSE	4390	85	4	6	28
Client1411	25	Group_2	PayAsYouGo	314.55	39	No	FALSE	5793	97	3	11	15
Client1413	30	Group_3	PayAsYouGo	841.68	39	No	FALSE	15015	227	22	58	35
Client1414	30	Group_3	PayAsYouGo	2067.96	39	No	FALSE	2970	29	1	487	11
Client1415	25	Group_2	PayAsYouGo	1392.48	38	No	FALSE	15360	184	6	154	33
Client1416	30	Group_3	PayAsYouGo	1018.52	38	No	FALSE	6375	88	0	190	29
Client1420	25	Group_2	PayAsYouGo	2084.04	38	No	FALSE	7383	129	0	388	46
Client1421	30	Group_3	PayAsYouGo	519.84	38	No	FALSE	11340	156	4	15	50
Client1422	25	Group_2	PayAsYouGo	804.15	38	No	FALSE	6593	77	5	112	40
Client1424	45	Group_4	Contractual	272.625	37	No	FALSE	10310	95	18	5	45
Client1425	25	Group_2	PayAsYouGo	395.685	37	No	TRUE	5693	100	10	30	27
Client1426	30	Group_3	PayAsYouGo	125.56	35	No	FALSE	2715	24	0	4	17
Client1430	30	Group_3	PayAsYouGo	78.8	37	No	FALSE	1543	27	0	4	9
Client1431	45	Group_4	PayAsYouGo	213.975	34	No	FALSE	6660	99	0	18	25
Client1433	55	Group_5	PayAsYouGo	15.285	37	No	FALSE	213	6	0	8	5
Client1434	25	Group_2	PayAsYouGo	746.55	32	No	FALSE	15950	240	22	4	83
Client1435	25	Group_2	Contractual	1550.61	35	No	FALSE	6840	118	3	275	36
Client1436	25	Group_2	PayAsYouGo	192.465	37	No	FALSE	3593	84	0	6	31
Client1438	25	Group_2	PayAsYouGo	927.45	37	No	FALSE	2655	55	3	179	26
Client1439	25	Group_2	Contractual	941.76	28	No	FALSE	1190	38	1	197	14
Client1440	45	Group_4	PayAsYouGo	122.1	27	No	FALSE	1443	41	1	34	71
Client1443	25	Group_2	PayAsYouGo	154.53	26	No	FALSE	1100	34	7	23	16
Client1444	30	Group_3	PayAsYouGo	174.52	26	No	FALSE	3100	63	0	12	26
Client1445	25	Group_2	PayAsYouGo	215.91	19	No	FALSE	1570	28	0	32	17
Client1446	15	Group_1	Contractual	842.105	18	No	FALSE	6268	143	13	89	45
Client1447	45	Group_4	PayAsYouGo	417.025	16	No	FALSE	8808	173	9	77	43
Client1448	30	Group_3	PayAsYouGo	251	17	No	FALSE	2728	47	5	35	22
Client1449	30	Group_3	PayAsYouGo	1048.28	10	No	FALSE	4265	42	0	219	13
Client1450	25	Group_2	PayAsYouGo	80.28	10	Yes	TRUE	1363	21	0	4	10
Client1451	25	Group_2	PayAsYouGo	177.39	33	No	FALSE	3885	57	1	0	10
Client1453	25	Group_2	PayAsYouGo	1625.13	32	No	FALSE	1968	46	3	341	17
Client1454	15	Group_1	PayAsYouGo	207.075	33	No	FALSE	3713	52	3	0	28
Client1455	15	Group_1	PayAsYouGo	107.36	33	No	FALSE	1908	44	0	0	26
Client1456	25	Group_2	PayAsYouGo	214.11	33	No	FALSE	3290	68	4	14	21
Client1457	30	Group_3	PayAsYouGo	1144	33	No	FALSE	1875	25	0	267	11
Client1458	30	Group_3	PayAsYouGo	853.48	32	No	FALSE	8630	107	6	126	36
Client1459	30	Group_3	PayAsYouGo	537.72	33	No	FALSE	13288	155	0	0	37
Client1460	30	Group_3	PayAsYouGo	163.96	33	No	FALSE	4030	69	0	0	18
Client1461	25	Group_2	PayAsYouGo	248.13	33	No	FALSE	5433	81	0	0	5
Client1463	30	Group_3	PayAsYouGo	738.64	33	No	FALSE	14655	211	18	36	25
Client1464	30	Group_3	PayAsYouGo	1964.92	33	No	FALSE	2610	13	0	465	1
Client1465	25	Group_2	PayAsYouGo	1276.56	32	No	FALSE	15000	168	2	132	23
Client1466	30	Group_3	PayAsYouGo	915.48	32	No	FALSE	6015	72	0	168	19
Client1470	25	Group_2	PayAsYouGo	1968.12	32	No	FALSE	7023	113	0	366	36
Client1471	30	Group_3	PayAsYouGo	444.8	32	No	FALSE	10980	140	0	0	40
Client1472	25	Group_2	PayAsYouGo	688.23	32	No	FALSE	6233	61	1	90	30
Client1474	45	Group_4	PayAsYouGo	250.725	31	No	FALSE	9950	79	14	0	35
Client1475	25	Group_2	PayAsYouGo	279.765	31	Yes	TRUE	5333	84	6	8	17
Client1476	30	Group_3	PayAsYouGo	94.52	29	No	FALSE	2355	8	0	0	7
Client1480	30	Group_3	PayAsYouGo	0	31	No	FALSE	0	0	0	0	0
Client1481	45	Group_4	PayAsYouGo	159.575	28	No	FALSE	6300	83	0	0	15
Client1483	55	Group_5	PayAsYouGo	0	31	No	FALSE	0	0	0	0	0
Client1484	25	Group_2	PayAsYouGo	711.63	26	No	FALSE	15590	224	18	0	73
Client1485	25	Group_2	Contractual	1434.69	29	No	FALSE	6480	102	0	253	26
Client1486	25	Group_2	PayAsYouGo	148.545	31	No	FALSE	3233	68	0	0	21
Client1488	25	Group_2	PayAsYouGo	811.53	31	No	FALSE	2295	39	0	157	16
Client1489	25	Group_2	Contractual	825.84	22	No	FALSE	830	22	0	175	4
Client1490	45	Group_4	PayAsYouGo	57.7	21	No	FALSE	1083	25	0	12	61
Client1493	25	Group_2	PayAsYouGo	38.61	20	No	FALSE	740	18	3	1	6
Client1494	30	Group_3	PayAsYouGo	111.48	20	No	FALSE	2740	47	0	0	16
Client1495	25	Group_2	PayAsYouGo	99.99	13	No	FALSE	1210	12	0	10	7
Client1496	15	Group_1	Contractual	700.425	12	No	FALSE	5908	127	9	67	35
Client1497	45	Group_4	PayAsYouGo	352.625	10	No	FALSE	8448	157	5	55	33
Client1498	30	Group_3	PayAsYouGo	147.96	11	No	FALSE	2368	31	1	13	12
Client1499	30	Group_3	PayAsYouGo	945.24	4	No	FALSE	3905	26	0	197	3
Client1500	25	Group_2	PayAsYouGo	45.36	4	No	TRUE	1003	5	0	0	4
Client1501	25	Group_2	PayAsYouGo	298.8	36	No	FALSE	4665	75	7	19	30
Client1503	25	Group_2	PayAsYouGo	1805.04	35	No	FALSE	2748	64	9	373	37
Client1504	15	Group_1	PayAsYouGo	333.465	36	No	FALSE	4493	70	9	15	48
Client1505	15	Group_1	PayAsYouGo	239.25	36	No	FALSE	2688	62	2	16	46
Client1506	30	Group_3	PayAsYouGo	350.24	36	No	FALSE	4070	86	10	46	41
Client1507	30	Group_3	PayAsYouGo	1303.92	36	No	FALSE	2655	43	3	299	31
Client1508	30	Group_3	PayAsYouGo	1013.4	35	No	FALSE	9410	125	12	158	56
Client1509	30	Group_3	PayAsYouGo	625.64	36	No	FALSE	14068	173	6	14	57
Client1510	30	Group_3	PayAsYouGo	259.88	36	No	FALSE	4810	87	6	16	38
Client1511	25	Group_2	PayAsYouGo	378.54	36	No	FALSE	6213	99	5	21	25
Client1513	30	Group_3	Contractual	898.56	36	No	FALSE	15435	229	24	68	45
Client1514	30	Group_3	PayAsYouGo	2124.84	36	No	FALSE	3390	31	3	497	21
Client1515	25	Group_2	PayAsYouGo	1456.47	35	No	FALSE	15780	186	8	164	43
Client1516	30	Group_3	PayAsYouGo	1075.4	35	No	FALSE	6795	90	2	200	39
Client1520	25	Group_2	PayAsYouGo	2148.03	35	No	FALSE	7803	131	2	398	56
Client1521	30	Group_3	PayAsYouGo	576.72	35	No	FALSE	11760	158	6	25	60
Client1522	25	Group_2	PayAsYouGo	868.14	35	No	FALSE	7013	79	7	122	50
Client1524	45	Group_4	PayAsYouGo	308.175	34	No	FALSE	10730	97	20	15	55
Client1525	25	Group_2	PayAsYouGo	459.675	34	No	FALSE	6113	102	12	40	37
Client1526	30	Group_3	PayAsYouGo	182.44	32	No	FALSE	3135	26	0	14	27
Client1530	30	Group_3	PayAsYouGo	135.68	34	No	FALSE	1963	29	0	14	19
Client1531	45	Group_4	PayAsYouGo	249.525	31	No	FALSE	7080	101	2	28	35
Client1533	55	Group_5	PayAsYouGo	36.615	34	No	FALSE	633	8	0	18	15
Client1534	25	Group_2	PayAsYouGo	810.54	29	No	FALSE	16370	242	24	14	93
Client1535	25	Group_2	Contractual	1614.6	32	No	FALSE	7260	120	5	285	46
Client1536	25	Group_2	PayAsYouGo	256.455	34	No	FALSE	4013	86	1	16	41
Client1538	25	Group_2	PayAsYouGo	991.44	34	No	FALSE	3075	57	5	189	36
Client1539	25	Group_2	Contractual	1005.75	25	No	FALSE	1610	40	3	207	24
Client1540	45	Group_4	PayAsYouGo	157.65	24	No	FALSE	1863	43	3	44	81
Client1543	25	Group_2	PayAsYouGo	218.52	23	No	FALSE	1520	36	9	33	26
Client1544	30	Group_3	PayAsYouGo	231.4	23	No	FALSE	3520	65	1	22	36
Client1545	25	Group_2	PayAsYouGo	279.9	16	No	FALSE	1990	30	1	42	27
Client1546	15	Group_1	Contractual	920.315	15	No	FALSE	6688	145	15	99	55
Client1547	45	Group_4	PayAsYouGo	452.575	13	No	FALSE	9228	175	11	87	53
Client1548	30	Group_3	PayAsYouGo	307.88	14	No	FALSE	3148	49	7	45	32
Client1549	30	Group_3	PayAsYouGo	1105.16	7	No	FALSE	4685	44	1	229	23
Client1550	30	Group_3	PayAsYouGo	128.24	7	Yes	TRUE	1783	23	2	14	20
Client1551	25	Group_2	PayAsYouGo	158.4	36	No	FALSE	3465	55	0	0	10
Client1553	25	Group_2	PayAsYouGo	1561.14	35	No	FALSE	1548	44	1	331	7
Client1554	15	Group_1	PayAsYouGo	183.865	36	No	FALSE	3293	50	1	0	18
Client1555	15	Group_1	PayAsYouGo	84.15	36	No	FALSE	1488	42	0	0	16
Client1556	25	Group_2	PayAsYouGo	150.12	36	No	FALSE	2870	66	2	4	11
Client1557	30	Group_3	PayAsYouGo	1087.12	36	No	FALSE	1455	23	0	257	1
Client1558	30	Group_3	PayAsYouGo	796.6	35	No	FALSE	8210	105	4	116	26
Client1559	30	Group_3	PayAsYouGo	520.84	36	No	FALSE	12868	153	0	0	27
Client1560	30	Group_3	PayAsYouGo	147.08	36	No	FALSE	3610	67	0	0	8
Client1561	25	Group_2	PayAsYouGo	229.14	36	No	FALSE	5013	79	0	0	13
Client1563	30	Group_3	PayAsYouGo	681.76	36	No	FALSE	14235	209	16	26	15
Client1564	30	Group_3	PayAsYouGo	1908.04	36	No	FALSE	2190	11	0	455	5
Client1565	25	Group_2	PayAsYouGo	1212.57	35	No	FALSE	14580	166	0	122	13
Client1566	30	Group_3	PayAsYouGo	858.6	35	No	FALSE	5595	70	0	158	9
Client1570	25	Group_2	PayAsYouGo	1904.13	35	No	FALSE	6603	111	0	356	26
Client1571	30	Group_3	PayAsYouGo	427.92	35	No	FALSE	10560	138	0	0	30
Client1572	25	Group_2	PayAsYouGo	624.24	35	No	FALSE	5813	59	0	80	20
Client1574	45	Group_4	PayAsYouGo	240.175	34	No	FALSE	9530	77	12	0	25
Client1575	25	Group_2	PayAsYouGo	224.775	34	No	TRUE	4913	82	4	0	7
Client1576	30	Group_3	PayAsYouGo	77.64	32	No	FALSE	1935	6	0	0	2
Client1580	30	Group_3	PayAsYouGo	0	34	No	FALSE	0	0	0	0	0
Client1581	45	Group_4	PayAsYouGo	149.025	31	No	FALSE	5880	81	0	0	5
Client1583	45	Group_4	PayAsYouGo	0	34	No	FALSE	0	0	0	0	0
Client1584	25	Group_2	PayAsYouGo	692.64	29	No	FALSE	15170	222	16	0	63
Client1585	25	Group_2	Contractual	1370.7	32	No	FALSE	6060	100	0	243	16
Client1586	25	Group_2	PayAsYouGo	129.555	34	No	FALSE	2813	66	0	0	11
Client1588	25	Group_2	PayAsYouGo	747.54	34	No	FALSE	1875	37	0	147	6
Client1589	25	Group_2	Contractual	829.035	25	No	FALSE	1903	20	0	165	8
Client1590	45	Group_4	PayAsYouGo	22.15	24	No	FALSE	663	23	0	2	51
Client1593	25	Group_2	PayAsYouGo	0	23	No	FALSE	0	0	0	0	0
Client1594	30	Group_3	PayAsYouGo	94.6	23	No	FALSE	2320	45	0	0	6
Client1595	25	Group_2	PayAsYouGo	0	16	No	FALSE	0	0	0	0	0
Client1596	15	Group_1	Contractual	622.215	15	No	FALSE	5488	125	7	57	25
Client1597	45	Group_4	PayAsYouGo	317.075	13	No	FALSE	8028	155	3	45	23
Client1598	30	Group_3	PayAsYouGo	91.08	14	No	FALSE	1948	29	0	3	2
Client1599	30	Group_3	PayAsYouGo	888.36	7	No	FALSE	3485	24	0	187	21
Client1600	25	Group_2	PayAsYouGo	0	7	No	TRUE	0	0	0	0	0
Client1601	30	Group_3	PayAsYouGo	290.04	37	No	FALSE	4180	71	3	30	19
Client1603	30	Group_3	PayAsYouGo	1628.92	36	No	FALSE	2263	60	5	384	26
Client1604	15	Group_1	PayAsYouGo	367.07	37	No	FALSE	4008	66	5	26	37
Client1605	25	Group_2	PayAsYouGo	223.245	37	No	FALSE	2203	58	0	27	35
Client1606	30	Group_3	PayAsYouGo	374.68	37	No	FALSE	3585	82	6	57	30
Client1607	30	Group_3	PayAsYouGo	1328.36	37	No	FALSE	2170	39	0	310	20
Client1608	30	Group_3	PayAsYouGo	1037.84	36	No	FALSE	8925	121	8	169	45
Client1609	30	Group_3	PayAsYouGo	650.08	37	No	FALSE	13583	169	2	25	46
Client1610	30	Group_3	PayAsYouGo	284.32	37	No	FALSE	4325	83	2	27	27
Client1611	30	Group_3	PayAsYouGo	360.92	37	No	FALSE	5728	95	1	32	14
Client1613	30	Group_3	PayAsYouGo	923	37	No	FALSE	14950	225	20	79	34
Client1614	30	Group_3	PayAsYouGo	2149.28	37	No	FALSE	2905	27	0	508	10
Client1615	25	Group_2	PayAsYouGo	1483.965	36	No	FALSE	15295	182	4	175	32
Client1616	30	Group_3	PayAsYouGo	1099.84	36	No	FALSE	6310	86	0	211	28
Client1620	30	Group_3	PayAsYouGo	1933.8	36	No	FALSE	7318	127	0	409	45
Client1621	45	Group_4	PayAsYouGo	375.725	36	No	FALSE	11275	154	2	36	49
Client1622	25	Group_2	PayAsYouGo	895.635	36	No	FALSE	6528	75	3	133	39
Client1624	55	Group_5	Contractual	194.07	35	No	FALSE	10245	93	16	26	44
Client1625	25	Group_2	PayAsYouGo	487.17	35	Yes	TRUE	5628	98	8	51	26
Client1626	30	Group_3	PayAsYouGo	206.88	33	No	FALSE	2650	22	0	25	16
Client1630	45	Group_4	PayAsYouGo	100.075	35	No	FALSE	1478	25	0	25	8
Client1631	55	Group_5	PayAsYouGo	158.88	32	No	FALSE	6595	97	0	39	24
Client1633	55	Group_5	PayAsYouGo	45.78	35	No	FALSE	148	4	0	29	4
Client1634	25	Group_2	PayAsYouGo	838.035	30	No	FALSE	15885	238	20	25	82
Client1635	25	Group_2	Contractual	1642.095	33	No	FALSE	6775	116	1	296	35
Client1636	30	Group_3	PayAsYouGo	252.4	35	No	FALSE	3528	82	0	27	30
Client1638	25	Group_2	PayAsYouGo	1018.935	35	No	FALSE	2590	53	1	200	25
Client1639	25	Group_2	Contractual	1033.245	26	No	FALSE	1125	36	0	218	13
Client1640	45	Group_4	PayAsYouGo	172.925	25	No	FALSE	1378	39	0	55	70
Client1643	25	Group_2	PayAsYouGo	246.015	24	No	FALSE	1035	32	5	44	15
Client1644	30	Group_3	PayAsYouGo	255.84	24	No	FALSE	3035	61	0	33	25
Client1645	25	Group_2	PayAsYouGo	307.395	17	No	FALSE	1505	26	0	53	16
