"user_id","activity","value"
1221,"nb_distinct_numbers",49
2196,"nb_distinct_numbers",46
2421,"nb_distinct_numbers",43
2621,"nb_distinct_numbers",34
396,"nb_distinct_numbers",47
1721,"nb_distinct_numbers",48
2296,"nb_distinct_numbers",48
3021,"nb_distinct_numbers",49
621,"nb_distinct_numbers",43
771,"nb_distinct_numbers",46
1071,"nb_distinct_numbers",45
2021,"nb_distinct_numbers",45
2071,"nb_distinct_numbers",45
2796,"nb_distinct_numbers",47
596,"nb_distinct_numbers",46
846,"nb_distinct_numbers",43
1771,"nb_distinct_numbers",42
2146,"nb_distinct_numbers",44
3096,"nb_distinct_numbers",44
3146,"nb_distinct_numbers",44
421,"nb_distinct_numbers",42
1271,"nb_distinct_numbers",41
1946,"nb_distinct_numbers",40
2846,"nb_distinct_numbers",41
1171,"nb_distinct_numbers",43
1346,"nb_distinct_numbers",46
1546,"nb_distinct_numbers",55
2346,"nb_distinct_numbers",40
96,"nb_distinct_numbers",44
321,"nb_distinct_numbers",41
521,"nb_distinct_numbers",32
2246,"nb_distinct_numbers",42
2970,"nb_distinct_numbers",45
196,"nb_distinct_numbers",46
921,"nb_distinct_numbers",47
1446,"nb_distinct_numbers",45
2370,"nb_distinct_numbers",51
2570,"nb_distinct_numbers",60
696,"nb_distinct_numbers",45
1671,"nb_distinct_numbers",41
1821,"nb_distinct_numbers",44
46,"nb_distinct_numbers",42
996,"nb_distinct_numbers",42
1046,"nb_distinct_numbers",42
1646,"nb_distinct_numbers",44
1896,"nb_distinct_numbers",41
2470,"nb_distinct_numbers",50
2746,"nb_distinct_numbers",40
2896,"nb_distinct_numbers",43
746,"nb_distinct_numbers",39
1471,"nb_distinct_numbers",40
246,"nb_distinct_numbers",38
2546,"nb_distinct_numbers",39
2670,"nb_distinct_numbers",49
2920,"nb_distinct_numbers",46
146,"nb_distinct_numbers",40
870,"nb_distinct_numbers",43
1146,"nb_distinct_numbers",42
1371,"nb_distinct_numbers",39
1571,"nb_distinct_numbers",30
2958,"nb_distinct_numbers",45
270,"nb_distinct_numbers",49
470,"nb_distinct_numbers",58
1246,"nb_distinct_numbers",44
1971,"nb_distinct_numbers",45
2358,"nb_distinct_numbers",51
2446,"nb_distinct_numbers",38
2558,"nb_distinct_numbers",60
2646,"nb_distinct_numbers",29
1746,"nb_distinct_numbers",43
2170,"nb_distinct_numbers",47
3046,"nb_distinct_numbers",44
370,"nb_distinct_numbers",48
646,"nb_distinct_numbers",38
796,"nb_distinct_numbers",41
1096,"nb_distinct_numbers",40
2046,"nb_distinct_numbers",40
2096,"nb_distinct_numbers",40
2270,"nb_distinct_numbers",49
2458,"nb_distinct_numbers",50
1796,"nb_distinct_numbers",37
2770,"nb_distinct_numbers",48
446,"nb_distinct_numbers",37
570,"nb_distinct_numbers",47
820,"nb_distinct_numbers",44
1296,"nb_distinct_numbers",36
2120,"nb_distinct_numbers",45
2658,"nb_distinct_numbers",49
2908,"nb_distinct_numbers",46
2985,"nb_distinct_numbers",35
3070,"nb_distinct_numbers",45
3120,"nb_distinct_numbers",45
858,"nb_distinct_numbers",43
1196,"nb_distinct_numbers",38
1920,"nb_distinct_numbers",41
2385,"nb_distinct_numbers",41
2585,"nb_distinct_numbers",50
2820,"nb_distinct_numbers",42
258,"nb_distinct_numbers",49
346,"nb_distinct_numbers",36
458,"nb_distinct_numbers",58
546,"nb_distinct_numbers",27
1320,"nb_distinct_numbers",47
1520,"nb_distinct_numbers",56
2320,"nb_distinct_numbers",41
70,"nb_distinct_numbers",45
946,"nb_distinct_numbers",42
2158,"nb_distinct_numbers",47
2220,"nb_distinct_numbers",43
2485,"nb_distinct_numbers",40
170,"nb_distinct_numbers",47
358,"nb_distinct_numbers",48
1420,"nb_distinct_numbers",46
1696,"nb_distinct_numbers",36
1846,"nb_distinct_numbers",39
2258,"nb_distinct_numbers",49
670,"nb_distinct_numbers",46
2685,"nb_distinct_numbers",39
2758,"nb_distinct_numbers",48
2935,"nb_distinct_numbers",36
20,"nb_distinct_numbers",43
558,"nb_distinct_numbers",47
808,"nb_distinct_numbers",44
885,"nb_distinct_numbers",33
970,"nb_distinct_numbers",43
1020,"nb_distinct_numbers",43
1496,"nb_distinct_numbers",35
1620,"nb_distinct_numbers",45
1870,"nb_distinct_numbers",42
2108,"nb_distinct_numbers",45
2720,"nb_distinct_numbers",41
2870,"nb_distinct_numbers",44
3058,"nb_distinct_numbers",45
3108,"nb_distinct_numbers",45
285,"nb_distinct_numbers",39
485,"nb_distinct_numbers",48
720,"nb_distinct_numbers",40
1908,"nb_distinct_numbers",41
2808,"nb_distinct_numbers",42
220,"nb_distinct_numbers",39
1308,"nb_distinct_numbers",47
1396,"nb_distinct_numbers",34
1508,"nb_distinct_numbers",56
1596,"nb_distinct_numbers",25
2185,"nb_distinct_numbers",37
2308,"nb_distinct_numbers",41
2520,"nb_distinct_numbers",40
58,"nb_distinct_numbers",45
120,"nb_distinct_numbers",41
385,"nb_distinct_numbers",38
1120,"nb_distinct_numbers",43
1996,"nb_distinct_numbers",40
2208,"nb_distinct_numbers",43
2285,"nb_distinct_numbers",39
158,"nb_distinct_numbers",47
1220,"nb_distinct_numbers",45
1408,"nb_distinct_numbers",46
2420,"nb_distinct_numbers",39
2620,"nb_distinct_numbers",30
2785,"nb_distinct_numbers",38
585,"nb_distinct_numbers",37
658,"nb_distinct_numbers",46
835,"nb_distinct_numbers",34
1720,"nb_distinct_numbers",44
2135,"nb_distinct_numbers",35
3020,"nb_distinct_numbers",45
3085,"nb_distinct_numbers",35
3135,"nb_distinct_numbers",35
8,"nb_distinct_numbers",43
620,"nb_distinct_numbers",39
770,"nb_distinct_numbers",42
958,"nb_distinct_numbers",43
1008,"nb_distinct_numbers",43
1070,"nb_distinct_numbers",41
1608,"nb_distinct_numbers",45
1858,"nb_distinct_numbers",42
1935,"nb_distinct_numbers",31
2020,"nb_distinct_numbers",41
2070,"nb_distinct_numbers",41
2708,"nb_distinct_numbers",41
2835,"nb_distinct_numbers",32
2858,"nb_distinct_numbers",44
708,"nb_distinct_numbers",40
1335,"nb_distinct_numbers",37
1535,"nb_distinct_numbers",46
1770,"nb_distinct_numbers",38
2335,"nb_distinct_numbers",31
85,"nb_distinct_numbers",35
208,"nb_distinct_numbers",39
420,"nb_distinct_numbers",38
1270,"nb_distinct_numbers",37
2235,"nb_distinct_numbers",33
2508,"nb_distinct_numbers",40
108,"nb_distinct_numbers",41
185,"nb_distinct_numbers",37
1108,"nb_distinct_numbers",43
1170,"nb_distinct_numbers",39
1435,"nb_distinct_numbers",36
320,"nb_distinct_numbers",37
520,"nb_distinct_numbers",28
685,"nb_distinct_numbers",36
1208,"nb_distinct_numbers",45
2408,"nb_distinct_numbers",39
2608,"nb_distinct_numbers",30
35,"nb_distinct_numbers",33
920,"nb_distinct_numbers",43
985,"nb_distinct_numbers",33
1035,"nb_distinct_numbers",33
1635,"nb_distinct_numbers",35
1708,"nb_distinct_numbers",44
1885,"nb_distinct_numbers",32
2735,"nb_distinct_numbers",31
2885,"nb_distinct_numbers",34
3008,"nb_distinct_numbers",45
608,"nb_distinct_numbers",39
735,"nb_distinct_numbers",30
758,"nb_distinct_numbers",42
1058,"nb_distinct_numbers",41
1670,"nb_distinct_numbers",37
1820,"nb_distinct_numbers",40
2008,"nb_distinct_numbers",41
2058,"nb_distinct_numbers",41
2975,"nb_distinct_numbers",26
235,"nb_distinct_numbers",29
1758,"nb_distinct_numbers",38
2375,"nb_distinct_numbers",32
2535,"nb_distinct_numbers",30
2575,"nb_distinct_numbers",41
2981,"nb_distinct_numbers",24
135,"nb_distinct_numbers",31
408,"nb_distinct_numbers",38
1135,"nb_distinct_numbers",33
1258,"nb_distinct_numbers",37
1470,"nb_distinct_numbers",36
2381,"nb_distinct_numbers",30
2581,"nb_distinct_numbers",39
1158,"nb_distinct_numbers",39
1235,"nb_distinct_numbers",35
2435,"nb_distinct_numbers",29
2475,"nb_distinct_numbers",31
2635,"nb_distinct_numbers",20
2961,"nb_distinct_numbers",14
308,"nb_distinct_numbers",37
508,"nb_distinct_numbers",28
1370,"nb_distinct_numbers",35
1570,"nb_distinct_numbers",26
1735,"nb_distinct_numbers",34
2361,"nb_distinct_numbers",20
2481,"nb_distinct_numbers",29
2561,"nb_distinct_numbers",29
3035,"nb_distinct_numbers",35
635,"nb_distinct_numbers",29
785,"nb_distinct_numbers",32
908,"nb_distinct_numbers",43
1085,"nb_distinct_numbers",31
1970,"nb_distinct_numbers",41
2035,"nb_distinct_numbers",31
2085,"nb_distinct_numbers",31
2675,"nb_distinct_numbers",30
2925,"nb_distinct_numbers",27
2974,"nb_distinct_numbers",44
875,"nb_distinct_numbers",24
1658,"nb_distinct_numbers",37
1785,"nb_distinct_numbers",28
1808,"nb_distinct_numbers",40
2374,"nb_distinct_numbers",50
2461,"nb_distinct_numbers",19
2574,"nb_distinct_numbers",59
2681,"nb_distinct_numbers",28
2931,"nb_distinct_numbers",25
275,"nb_distinct_numbers",30
435,"nb_distinct_numbers",28
475,"nb_distinct_numbers",39
881,"nb_distinct_numbers",22
1285,"nb_distinct_numbers",27
281,"nb_distinct_numbers",28
481,"nb_distinct_numbers",37
1185,"nb_distinct_numbers",29
1458,"nb_distinct_numbers",36
2175,"nb_distinct_numbers",28
2474,"nb_distinct_numbers",49
2661,"nb_distinct_numbers",18
2911,"nb_distinct_numbers",15
335,"nb_distinct_numbers",27
375,"nb_distinct_numbers",29
535,"nb_distinct_numbers",18
861,"nb_distinct_numbers",12
2181,"nb_distinct_numbers",26
2275,"nb_distinct_numbers",30
261,"nb_distinct_numbers",18
381,"nb_distinct_numbers",27
461,"nb_distinct_numbers",27
935,"nb_distinct_numbers",33
1358,"nb_distinct_numbers",35
1558,"nb_distinct_numbers",26
2281,"nb_distinct_numbers",28
2674,"nb_distinct_numbers",48
2775,"nb_distinct_numbers",29
2924,"nb_distinct_numbers",45
575,"nb_distinct_numbers",28
825,"nb_distinct_numbers",25
874,"nb_distinct_numbers",42
1685,"nb_distinct_numbers",27
1835,"nb_distinct_numbers",30
1958,"nb_distinct_numbers",41
2125,"nb_distinct_numbers",26
2161,"nb_distinct_numbers",16
2781,"nb_distinct_numbers",27
3075,"nb_distinct_numbers",26
3125,"nb_distinct_numbers",26
274,"nb_distinct_numbers",48
361,"nb_distinct_numbers",17
474,"nb_distinct_numbers",57
581,"nb_distinct_numbers",26
831,"nb_distinct_numbers",23
1925,"nb_distinct_numbers",22
2131,"nb_distinct_numbers",24
2261,"nb_distinct_numbers",18
2825,"nb_distinct_numbers",23
2966,"nb_distinct_numbers",28
3081,"nb_distinct_numbers",24
3131,"nb_distinct_numbers",24
1325,"nb_distinct_numbers",28
1485,"nb_distinct_numbers",26
1525,"nb_distinct_numbers",37
1931,"nb_distinct_numbers",20
2174,"nb_distinct_numbers",46
2325,"nb_distinct_numbers",22
2366,"nb_distinct_numbers",34
2566,"nb_distinct_numbers",43
2761,"nb_distinct_numbers",17
2831,"nb_distinct_numbers",21
75,"nb_distinct_numbers",26
374,"nb_distinct_numbers",47
561,"nb_distinct_numbers",16
811,"nb_distinct_numbers",13
1331,"nb_distinct_numbers",26
1531,"nb_distinct_numbers",35
2111,"nb_distinct_numbers",14
2225,"nb_distinct_numbers",24
2274,"nb_distinct_numbers",48
2331,"nb_distinct_numbers",20
3061,"nb_distinct_numbers",14
3111,"nb_distinct_numbers",14
81,"nb_distinct_numbers",24
175,"nb_distinct_numbers",28
1385,"nb_distinct_numbers",25
1425,"nb_distinct_numbers",27
1585,"nb_distinct_numbers",16
1911,"nb_distinct_numbers",10
2231,"nb_distinct_numbers",22
2466,"nb_distinct_numbers",33
2774,"nb_distinct_numbers",47
2811,"nb_distinct_numbers",11
2960,"nb_distinct_numbers",27
181,"nb_distinct_numbers",26
574,"nb_distinct_numbers",46
675,"nb_distinct_numbers",27
824,"nb_distinct_numbers",43
1311,"nb_distinct_numbers",16
1431,"nb_distinct_numbers",25
1511,"nb_distinct_numbers",25
1985,"nb_distinct_numbers",31
2124,"nb_distinct_numbers",44
2311,"nb_distinct_numbers",10
2360,"nb_distinct_numbers",33
2560,"nb_distinct_numbers",42
2956,"nb_distinct_numbers",30
2986,"nb_distinct_numbers",30
3074,"nb_distinct_numbers",44
3124,"nb_distinct_numbers",44
25,"nb_distinct_numbers",24
61,"nb_distinct_numbers",14
681,"nb_distinct_numbers",25
975,"nb_distinct_numbers",24
1025,"nb_distinct_numbers",24
1625,"nb_distinct_numbers",26
1875,"nb_distinct_numbers",23
1924,"nb_distinct_numbers",40
2211,"nb_distinct_numbers",12
2356,"nb_distinct_numbers",36
2386,"nb_distinct_numbers",36
2556,"nb_distinct_numbers",45
2586,"nb_distinct_numbers",45
2666,"nb_distinct_numbers",32
2725,"nb_distinct_numbers",22
2824,"nb_distinct_numbers",41
2875,"nb_distinct_numbers",25
2916,"nb_distinct_numbers",29
31,"nb_distinct_numbers",22
161,"nb_distinct_numbers",16
725,"nb_distinct_numbers",21
866,"nb_distinct_numbers",26
981,"nb_distinct_numbers",22
1031,"nb_distinct_numbers",22
1324,"nb_distinct_numbers",46
1411,"nb_distinct_numbers",15
1524,"nb_distinct_numbers",55
1631,"nb_distinct_numbers",24
1881,"nb_distinct_numbers",21
2324,"nb_distinct_numbers",40
2460,"nb_distinct_numbers",32
2731,"nb_distinct_numbers",20
2881,"nb_distinct_numbers",23
74,"nb_distinct_numbers",44
225,"nb_distinct_numbers",20
266,"nb_distinct_numbers",32
466,"nb_distinct_numbers",41
661,"nb_distinct_numbers",15
731,"nb_distinct_numbers",19
2224,"nb_distinct_numbers",42
2456,"nb_distinct_numbers",35
2486,"nb_distinct_numbers",35
2525,"nb_distinct_numbers",21
11,"nb_distinct_numbers",12
125,"nb_distinct_numbers",22
174,"nb_distinct_numbers",46
231,"nb_distinct_numbers",18
961,"nb_distinct_numbers",12
1011,"nb_distinct_numbers",12
1125,"nb_distinct_numbers",24
1424,"nb_distinct_numbers",45
1611,"nb_distinct_numbers",14
1861,"nb_distinct_numbers",11
2166,"nb_distinct_numbers",30
2531,"nb_distinct_numbers",19
2660,"nb_distinct_numbers",31
2711,"nb_distinct_numbers",10
2861,"nb_distinct_numbers",13
2910,"nb_distinct_numbers",28
131,"nb_distinct_numbers",20
366,"nb_distinct_numbers",31
674,"nb_distinct_numbers",45
711,"nb_distinct_numbers",9
860,"nb_distinct_numbers",25
1131,"nb_distinct_numbers",22
1225,"nb_distinct_numbers",26
2266,"nb_distinct_numbers",32
2425,"nb_distinct_numbers",20
2625,"nb_distinct_numbers",11
2656,"nb_distinct_numbers",34
2686,"nb_distinct_numbers",34
2906,"nb_distinct_numbers",31
2936,"nb_distinct_numbers",31
24,"nb_distinct_numbers",42
211,"nb_distinct_numbers",8
260,"nb_distinct_numbers",31
460,"nb_distinct_numbers",40
856,"nb_distinct_numbers",28
886,"nb_distinct_numbers",28
974,"nb_distinct_numbers",42
1024,"nb_distinct_numbers",42
1231,"nb_distinct_numbers",24
1624,"nb_distinct_numbers",44
1725,"nb_distinct_numbers",25
1874,"nb_distinct_numbers",41
2431,"nb_distinct_numbers",18
2511,"nb_distinct_numbers",9
2631,"nb_distinct_numbers",9
2724,"nb_distinct_numbers",40
2766,"nb_distinct_numbers",31
2874,"nb_distinct_numbers",43
3025,"nb_distinct_numbers",26
111,"nb_distinct_numbers",10
256,"nb_distinct_numbers",34
286,"nb_distinct_numbers",34
456,"nb_distinct_numbers",43
486,"nb_distinct_numbers",43
566,"nb_distinct_numbers",30
625,"nb_distinct_numbers",20
724,"nb_distinct_numbers",39
775,"nb_distinct_numbers",23
816,"nb_distinct_numbers",27
1075,"nb_distinct_numbers",22
1111,"nb_distinct_numbers",12
1731,"nb_distinct_numbers",23
2025,"nb_distinct_numbers",22
2075,"nb_distinct_numbers",22
2116,"nb_distinct_numbers",28
2160,"nb_distinct_numbers",29
2972,"nb_distinct_numbers",39
3031,"nb_distinct_numbers",24
3066,"nb_distinct_numbers",28
3116,"nb_distinct_numbers",28
224,"nb_distinct_numbers",38
360,"nb_distinct_numbers",30
631,"nb_distinct_numbers",18
781,"nb_distinct_numbers",21
1081,"nb_distinct_numbers",20
1211,"nb_distinct_numbers",14
1775,"nb_distinct_numbers",19
1916,"nb_distinct_numbers",24
2031,"nb_distinct_numbers",20
2081,"nb_distinct_numbers",20
2156,"nb_distinct_numbers",32
2186,"nb_distinct_numbers",32
2260,"nb_distinct_numbers",31
2372,"nb_distinct_numbers",45
2411,"nb_distinct_numbers",8
2524,"nb_distinct_numbers",39
2572,"nb_distinct_numbers",54
2611,"nb_distinct_numbers",17
2816,"nb_distinct_numbers",25
124,"nb_distinct_numbers",40
356,"nb_distinct_numbers",33
386,"nb_distinct_numbers",33
425,"nb_distinct_numbers",19
1124,"nb_distinct_numbers",42
1275,"nb_distinct_numbers",18
1316,"nb_distinct_numbers",30
1516,"nb_distinct_numbers",39
1711,"nb_distinct_numbers",13
1781,"nb_distinct_numbers",17
2256,"nb_distinct_numbers",34
2286,"nb_distinct_numbers",34
2316,"nb_distinct_numbers",24
2760,"nb_distinct_numbers",30
3011,"nb_distinct_numbers",14
66,"nb_distinct_numbers",28
431,"nb_distinct_numbers",17
560,"nb_distinct_numbers",29
611,"nb_distinct_numbers",8
761,"nb_distinct_numbers",11
810,"nb_distinct_numbers",26
1061,"nb_distinct_numbers",10
1175,"nb_distinct_numbers",20
1224,"nb_distinct_numbers",44
1281,"nb_distinct_numbers",16
2011,"nb_distinct_numbers",10
2061,"nb_distinct_numbers",10
2110,"nb_distinct_numbers",27
2216,"nb_distinct_numbers",26
2424,"nb_distinct_numbers",38
2472,"nb_distinct_numbers",44
2624,"nb_distinct_numbers",29
2756,"nb_distinct_numbers",33
2786,"nb_distinct_numbers",33
3060,"nb_distinct_numbers",27
3110,"nb_distinct_numbers",27
166,"nb_distinct_numbers",30
325,"nb_distinct_numbers",18
525,"nb_distinct_numbers",9
556,"nb_distinct_numbers",32
586,"nb_distinct_numbers",32
806,"nb_distinct_numbers",29
836,"nb_distinct_numbers",29
1181,"nb_distinct_numbers",18
1416,"nb_distinct_numbers",29
1724,"nb_distinct_numbers",43
1761,"nb_distinct_numbers",7
1910,"nb_distinct_numbers",23
2106,"nb_distinct_numbers",30
2136,"nb_distinct_numbers",30
2810,"nb_distinct_numbers",24
2951,"nb_distinct_numbers",19
3024,"nb_distinct_numbers",44
3056,"nb_distinct_numbers",30
3086,"nb_distinct_numbers",30
3106,"nb_distinct_numbers",30
3136,"nb_distinct_numbers",30
331,"nb_distinct_numbers",16
411,"nb_distinct_numbers",7
531,"nb_distinct_numbers",7
624,"nb_distinct_numbers",38
666,"nb_distinct_numbers",29
774,"nb_distinct_numbers",41
925,"nb_distinct_numbers",24
1074,"nb_distinct_numbers",40
1261,"nb_distinct_numbers",6
1310,"nb_distinct_numbers",29
1510,"nb_distinct_numbers",38
1906,"nb_distinct_numbers",26
1936,"nb_distinct_numbers",26
2024,"nb_distinct_numbers",40
2074,"nb_distinct_numbers",40
2310,"nb_distinct_numbers",23
2351,"nb_distinct_numbers",25
2551,"nb_distinct_numbers",34
2672,"nb_distinct_numbers",43
2806,"nb_distinct_numbers",27
2836,"nb_distinct_numbers",27
2922,"nb_distinct_numbers",40
16,"nb_distinct_numbers",26
60,"nb_distinct_numbers",27
872,"nb_distinct_numbers",37
931,"nb_distinct_numbers",22
966,"nb_distinct_numbers",26
1016,"nb_distinct_numbers",26
1161,"nb_distinct_numbers",8
1306,"nb_distinct_numbers",32
1336,"nb_distinct_numbers",32
1506,"nb_distinct_numbers",41
1536,"nb_distinct_numbers",41
1616,"nb_distinct_numbers",28
1675,"nb_distinct_numbers",18
1774,"nb_distinct_numbers",37
1825,"nb_distinct_numbers",21
1866,"nb_distinct_numbers",25
2210,"nb_distinct_numbers",25
2306,"nb_distinct_numbers",26
2336,"nb_distinct_numbers",26
2716,"nb_distinct_numbers",24
2866,"nb_distinct_numbers",27
56,"nb_distinct_numbers",30
86,"nb_distinct_numbers",30
160,"nb_distinct_numbers",29
272,"nb_distinct_numbers",43
311,"nb_distinct_numbers",6
424,"nb_distinct_numbers",37
472,"nb_distinct_numbers",52
511,"nb_distinct_numbers",15
716,"nb_distinct_numbers",23
1274,"nb_distinct_numbers",36
1410,"nb_distinct_numbers",28
1681,"nb_distinct_numbers",16
1831,"nb_distinct_numbers",19
2206,"nb_distinct_numbers",28
2236,"nb_distinct_numbers",28
2451,"nb_distinct_numbers",24
156,"nb_distinct_numbers",32
186,"nb_distinct_numbers",32
216,"nb_distinct_numbers",22
660,"nb_distinct_numbers",28
911,"nb_distinct_numbers",12
1174,"nb_distinct_numbers",38
1406,"nb_distinct_numbers",31
1436,"nb_distinct_numbers",31
1475,"nb_distinct_numbers",17
2172,"nb_distinct_numbers",41
2516,"nb_distinct_numbers",23
10,"nb_distinct_numbers",25
116,"nb_distinct_numbers",24
324,"nb_distinct_numbers",36
372,"nb_distinct_numbers",42
524,"nb_distinct_numbers",27
656,"nb_distinct_numbers",31
686,"nb_distinct_numbers",31
960,"nb_distinct_numbers",25
1010,"nb_distinct_numbers",25
1116,"nb_distinct_numbers",26
1481,"nb_distinct_numbers",15
1610,"nb_distinct_numbers",27
1661,"nb_distinct_numbers",6
1811,"nb_distinct_numbers",9
1860,"nb_distinct_numbers",24
2272,"nb_distinct_numbers",43
2651,"nb_distinct_numbers",23
2710,"nb_distinct_numbers",23
2860,"nb_distinct_numbers",26
2901,"nb_distinct_numbers",20
2954,"nb_distinct_numbers",37
6,"nb_distinct_numbers",28
36,"nb_distinct_numbers",28
710,"nb_distinct_numbers",22
851,"nb_distinct_numbers",17
924,"nb_distinct_numbers",42
956,"nb_distinct_numbers",28
986,"nb_distinct_numbers",28
1006,"nb_distinct_numbers",28
1036,"nb_distinct_numbers",28
1216,"nb_distinct_numbers",28
1375,"nb_distinct_numbers",16
1575,"nb_distinct_numbers",7
1606,"nb_distinct_numbers",30
1636,"nb_distinct_numbers",30
1856,"nb_distinct_numbers",27
1886,"nb_distinct_numbers",27
2354,"nb_distinct_numbers",43
2416,"nb_distinct_numbers",22
2554,"nb_distinct_numbers",52
2616,"nb_distinct_numbers",13
2706,"nb_distinct_numbers",26
2736,"nb_distinct_numbers",26
2772,"nb_distinct_numbers",42
2856,"nb_distinct_numbers",29
2886,"nb_distinct_numbers",29
210,"nb_distinct_numbers",21
251,"nb_distinct_numbers",23
451,"nb_distinct_numbers",32
572,"nb_distinct_numbers",41
706,"nb_distinct_numbers",25
736,"nb_distinct_numbers",25
822,"nb_distinct_numbers",38
1381,"nb_distinct_numbers",14
1461,"nb_distinct_numbers",5
1581,"nb_distinct_numbers",5
1674,"nb_distinct_numbers",36
1716,"nb_distinct_numbers",27
1824,"nb_distinct_numbers",39
1975,"nb_distinct_numbers",22
2122,"nb_distinct_numbers",39
2510,"nb_distinct_numbers",22
3016,"nb_distinct_numbers",28
3072,"nb_distinct_numbers",39
3122,"nb_distinct_numbers",39
110,"nb_distinct_numbers",23
206,"nb_distinct_numbers",24
236,"nb_distinct_numbers",24
616,"nb_distinct_numbers",22
766,"nb_distinct_numbers",25
1066,"nb_distinct_numbers",24
1110,"nb_distinct_numbers",25
1922,"nb_distinct_numbers",35
1981,"nb_distinct_numbers",20
2016,"nb_distinct_numbers",24
2066,"nb_distinct_numbers",24
2151,"nb_distinct_numbers",21
2454,"nb_distinct_numbers",42
2506,"nb_distinct_numbers",25
2536,"nb_distinct_numbers",25
2822,"nb_distinct_numbers",36
106,"nb_distinct_numbers",26
136,"nb_distinct_numbers",26
351,"nb_distinct_numbers",22
1106,"nb_distinct_numbers",28
1136,"nb_distinct_numbers",28
1210,"nb_distinct_numbers",27
1322,"nb_distinct_numbers",41
1361,"nb_distinct_numbers",4
1474,"nb_distinct_numbers",35
1522,"nb_distinct_numbers",50
1561,"nb_distinct_numbers",13
1766,"nb_distinct_numbers",21
2251,"nb_distinct_numbers",23
2322,"nb_distinct_numbers",35
2410,"nb_distinct_numbers",21
2610,"nb_distinct_numbers",12
72,"nb_distinct_numbers",39
416,"nb_distinct_numbers",21
1206,"nb_distinct_numbers",30
1236,"nb_distinct_numbers",30
1266,"nb_distinct_numbers",20
1710,"nb_distinct_numbers",26
1961,"nb_distinct_numbers",10
2222,"nb_distinct_numbers",37
2406,"nb_distinct_numbers",24
2436,"nb_distinct_numbers",24
2606,"nb_distinct_numbers",15
2636,"nb_distinct_numbers",15
2654,"nb_distinct_numbers",41
2751,"nb_distinct_numbers",22
2904,"nb_distinct_numbers",38
2994,"nb_distinct_numbers",25
3010,"nb_distinct_numbers",27
172,"nb_distinct_numbers",41
551,"nb_distinct_numbers",21
610,"nb_distinct_numbers",21
760,"nb_distinct_numbers",24
801,"nb_distinct_numbers",18
854,"nb_distinct_numbers",35
1060,"nb_distinct_numbers",23
1166,"nb_distinct_numbers",22
1374,"nb_distinct_numbers",34
1422,"nb_distinct_numbers",40
1574,"nb_distinct_numbers",25
1706,"nb_distinct_numbers",29
1736,"nb_distinct_numbers",29
2010,"nb_distinct_numbers",23
2060,"nb_distinct_numbers",23
2101,"nb_distinct_numbers",19
2394,"nb_distinct_numbers",31
2594,"nb_distinct_numbers",40
2953,"nb_distinct_numbers",26
3006,"nb_distinct_numbers",30
3036,"nb_distinct_numbers",30
3051,"nb_distinct_numbers",19
3101,"nb_distinct_numbers",19
254,"nb_distinct_numbers",41
316,"nb_distinct_numbers",20
454,"nb_distinct_numbers",50
516,"nb_distinct_numbers",11
606,"nb_distinct_numbers",24
636,"nb_distinct_numbers",24
672,"nb_distinct_numbers",40
756,"nb_distinct_numbers",27
786,"nb_distinct_numbers",27
1056,"nb_distinct_numbers",26
1086,"nb_distinct_numbers",26
1760,"nb_distinct_numbers",20
1901,"nb_distinct_numbers",15
1974,"nb_distinct_numbers",40
2006,"nb_distinct_numbers",26
2036,"nb_distinct_numbers",26
2056,"nb_distinct_numbers",26
2086,"nb_distinct_numbers",26
2353,"nb_distinct_numbers",32
2553,"nb_distinct_numbers",41
2801,"nb_distinct_numbers",16
22,"nb_distinct_numbers",37
410,"nb_distinct_numbers",20
916,"nb_distinct_numbers",26
972,"nb_distinct_numbers",37
1022,"nb_distinct_numbers",37
1260,"nb_distinct_numbers",19
1301,"nb_distinct_numbers",21
1501,"nb_distinct_numbers",30
1622,"nb_distinct_numbers",39
1756,"nb_distinct_numbers",23
1786,"nb_distinct_numbers",23
1872,"nb_distinct_numbers",36
2154,"nb_distinct_numbers",39
2301,"nb_distinct_numbers",15
2494,"nb_distinct_numbers",30
2722,"nb_distinct_numbers",35
2872,"nb_distinct_numbers",38
2955,"nb_distinct_numbers",35
51,"nb_distinct_numbers",19
354,"nb_distinct_numbers",40
406,"nb_distinct_numbers",23
436,"nb_distinct_numbers",23
722,"nb_distinct_numbers",34
1160,"nb_distinct_numbers",21
1256,"nb_distinct_numbers",22
1286,"nb_distinct_numbers",22
1666,"nb_distinct_numbers",20
1816,"nb_distinct_numbers",23
2201,"nb_distinct_numbers",17
2254,"nb_distinct_numbers",41
2355,"nb_distinct_numbers",41
2453,"nb_distinct_numbers",31
2555,"nb_distinct_numbers",50
151,"nb_distinct_numbers",21
222,"nb_distinct_numbers",33
310,"nb_distinct_numbers",19
510,"nb_distinct_numbers",10
1156,"nb_distinct_numbers",24
1186,"nb_distinct_numbers",24
1401,"nb_distinct_numbers",20
2522,"nb_distinct_numbers",34
2694,"nb_distinct_numbers",29
2754,"nb_distinct_numbers",40
2944,"nb_distinct_numbers",26
122,"nb_distinct_numbers",35
306,"nb_distinct_numbers",22
336,"nb_distinct_numbers",22
506,"nb_distinct_numbers",13
536,"nb_distinct_numbers",13
554,"nb_distinct_numbers",39
