"customer_id"	"age"	"age_group"	"plan_type"	"customer_value"	"subscription_in_months"	"complain_registered"	"lost_customer"
"Client1314"	30	"Group_3"	"PayAsYouGo"	2087.24	42	"No"	FALSE
"Client1315"	25	"Group_2"	"PayAsYouGo"	1414.17	41	"No"	FALSE
"Client1316"	30	"Group_3"	"PayAsYouGo"	1037.8	41	"No"	FALSE
"Client1320"	25	"Group_2"	"PayAsYouGo"	2105.73	41	"No"	FALSE
"Client1321"	45	"Group_4"	"PayAsYouGo"	336.95	41	"No"	FALSE
"Client1322"	25	"Group_2"	"PayAsYouGo"	825.84	41	"No"	FALSE
"Client1324"	55	"Group_5"	"Contractual"	170.805	40	"Yes"	FALSE
"Client1325"	25	"Group_2"	"PayAsYouGo"	417.375	40	"No"	FALSE
"Client1326"	30	"Group_3"	"PayAsYouGo"	144.84	38	"No"	FALSE
"Client1330"	30	"Group_3"	"PayAsYouGo"	98.08	40	"No"	FALSE
"Client1331"	55	"Group_5"	"PayAsYouGo"	135.615	37	"No"	FALSE
"Client1333"	55	"Group_5"	"PayAsYouGo"	22.515	40	"No"	FALSE
"Client1334"	25	"Group_2"	"PayAsYouGo"	768.24	35	"No"	FALSE
"Client1335"	25	"Group_2"	"Contractual"	1572.3	38	"No"	FALSE
"Client1336"	25	"Group_2"	"PayAsYouGo"	214.155	40	"No"	FALSE
"Client1338"	25	"Group_2"	"PayAsYouGo"	949.14	40	"No"	FALSE
"Client1339"	25	"Group_2"	"Contractual"	963.45	31	"No"	FALSE
"Client1340"	45	"Group_4"	"PayAsYouGo"	134.15	30	"No"	FALSE
"Client1343"	25	"Group_2"	"PayAsYouGo"	176.22	29	"No"	FALSE
"Client1344"	30	"Group_3"	"PayAsYouGo"	193.8	29	"No"	FALSE
"Client1345"	25	"Group_2"	"PayAsYouGo"	237.6	22	"No"	FALSE
"Client1346"	25	"Group_2"	"Contractual"	710.685	21	"No"	FALSE
"Client1347"	45	"Group_4"	"PayAsYouGo"	429.075	19	"No"	FALSE
"Client1348"	30	"Group_3"	"PayAsYouGo"	270.28	20	"No"	FALSE
"Client1349"	30	"Group_3"	"PayAsYouGo"	1067.56	13	"No"	FALSE
"Client1350"	30	"Group_3"	"PayAsYouGo"	90.64	13	"No"	TRUE
"Client1351"	25	"Group_2"	"PayAsYouGo"	173.7	30	"No"	FALSE
"Client1353"	25	"Group_2"	"PayAsYouGo"	1603.44	29	"No"	FALSE
"Client1354"	15	"Group_1"	"PayAsYouGo"	202.565	30	"No"	FALSE
"Client1355"	15	"Group_1"	"PayAsYouGo"	102.85	30	"No"	FALSE
"Client1356"	25	"Group_2"	"PayAsYouGo"	192.42	30	"No"	FALSE
"Client1357"	30	"Group_3"	"PayAsYouGo"	1124.72	30	"No"	FALSE
"Client1358"	30	"Group_3"	"PayAsYouGo"	834.2	29	"No"	FALSE
"Client1359"	30	"Group_3"	"PayAsYouGo"	534.44	30	"No"	FALSE
"Client1360"	30	"Group_3"	"PayAsYouGo"	160.68	30	"No"	FALSE
"Client1361"	25	"Group_2"	"PayAsYouGo"	244.44	30	"No"	FALSE
"Client1363"	25	"Group_2"	"PayAsYouGo"	809.28	30	"No"	FALSE
"Client1364"	30	"Group_3"	"PayAsYouGo"	1945.64	30	"No"	FALSE
"Client1365"	25	"Group_2"	"PayAsYouGo"	1254.87	29	"No"	FALSE
"Client1366"	30	"Group_3"	"PayAsYouGo"	896.2	29	"No"	FALSE
"Client1370"	25	"Group_2"	"PayAsYouGo"	1946.43	29	"No"	FALSE
"Client1371"	30	"Group_3"	"PayAsYouGo"	441.52	29	"No"	FALSE
"Client1372"	25	"Group_2"	"PayAsYouGo"	666.54	29	"No"	FALSE
"Client1374"	45	"Group_4"	"Contractual"	248.675	28	"No"	FALSE
"Client1375"	25	"Group_2"	"PayAsYouGo"	258.075	28	"No"	TRUE
"Client1376"	30	"Group_3"	"PayAsYouGo"	91.24	26	"No"	FALSE
"Client1380"	30	"Group_3"	"PayAsYouGo"	0	28	"No"	FALSE
"Client1381"	45	"Group_4"	"PayAsYouGo"	157.525	25	"No"	FALSE
"Client1383"	45	"Group_4"	"PayAsYouGo"	0	28	"Yes"	TRUE
"Client1384"	25	"Group_2"	"PayAsYouGo"	707.94	23	"No"	FALSE
"Client1385"	25	"Group_2"	"Contractual"	1413	26	"No"	FALSE
"Client1386"	25	"Group_2"	"PayAsYouGo"	144.855	28	"No"	FALSE
"Client1388"	25	"Group_2"	"PayAsYouGo"	789.84	28	"No"	FALSE
"Client1389"	25	"Group_2"	"Contractual"	804.15	19	"No"	FALSE
"Client1390"	45	"Group_4"	"PayAsYouGo"	45.65	18	"No"	FALSE
"Client1393"	25	"Group_2"	"PayAsYouGo"	30.42	17	"No"	FALSE
"Client1394"	30	"Group_3"	"PayAsYouGo"	108.2	17	"No"	FALSE
"Client1395"	25	"Group_2"	"PayAsYouGo"	78.3	10	"No"	FALSE
"Client1396"	15	"Group_1"	"Contractual"	673.915	9	"No"	FALSE
"Client1397"	45	"Group_4"	"PayAsYouGo"	340.575	7	"No"	FALSE
"Client1398"	30	"Group_3"	"PayAsYouGo"	128.68	8	"No"	FALSE
"Client1399"	25	"Group_2"	"PayAsYouGo"	1041.705	3	"No"	FALSE
"Client1400"	25	"Group_2"	"PayAsYouGo"	0	3	"No"	TRUE
"Client1401"	25	"Group_2"	"PayAsYouGo"	234.81	39	"No"	FALSE
"Client1403"	25	"Group_2"	"PayAsYouGo"	1741.05	38	"No"	FALSE
"Client1404"	15	"Group_1"	"PayAsYouGo"	255.255	39	"No"	FALSE
"Client1405"	15	"Group_1"	"PayAsYouGo"	161.04	39	"No"	FALSE
"Client1406"	25	"Group_2"	"PayAsYouGo"	330.03	39	"No"	FALSE
"Client1407"	30	"Group_3"	"PayAsYouGo"	1247.04	39	"No"	FALSE
"Client1408"	30	"Group_3"	"PayAsYouGo"	956.52	38	"No"	FALSE
"Client1409"	30	"Group_3"	"PayAsYouGo"	568.76	39	"No"	FALSE
"Client1410"	30	"Group_3"	"PayAsYouGo"	203	39	"No"	FALSE
"Client1411"	25	"Group_2"	"PayAsYouGo"	314.55	39	"No"	FALSE
"Client1413"	30	"Group_3"	"PayAsYouGo"	841.68	39	"No"	FALSE
"Client1414"	30	"Group_3"	"PayAsYouGo"	2067.96	39	"No"	FALSE
"Client1415"	25	"Group_2"	"PayAsYouGo"	1392.48	38	"No"	FALSE
"Client1416"	30	"Group_3"	"PayAsYouGo"	1018.52	38	"No"	FALSE
"Client1420"	25	"Group_2"	"PayAsYouGo"	2084.04	38	"No"	FALSE
"Client1421"	30	"Group_3"	"PayAsYouGo"	519.84	38	"No"	FALSE
"Client1422"	25	"Group_2"	"PayAsYouGo"	804.15	38	"No"	FALSE
"Client1424"	45	"Group_4"	"Contractual"	272.625	37	"No"	FALSE
"Client1425"	25	"Group_2"	"PayAsYouGo"	395.685	37	"No"	TRUE
"Client1426"	30	"Group_3"	"PayAsYouGo"	125.56	35	"No"	FALSE
"Client1430"	30	"Group_3"	"PayAsYouGo"	78.8	37	"No"	FALSE
"Client1431"	45	"Group_4"	"PayAsYouGo"	213.975	34	"No"	FALSE
"Client1433"	55	"Group_5"	"PayAsYouGo"	15.285	37	"No"	FALSE
"Client1434"	25	"Group_2"	"PayAsYouGo"	746.55	32	"No"	FALSE
"Client1435"	25	"Group_2"	"Contractual"	1550.61	35	"No"	FALSE
"Client1436"	25	"Group_2"	"PayAsYouGo"	192.465	37	"No"	FALSE
"Client1438"	25	"Group_2"	"PayAsYouGo"	927.45	37	"No"	FALSE
"Client1439"	25	"Group_2"	"Contractual"	941.76	28	"No"	FALSE
"Client1440"	45	"Group_4"	"PayAsYouGo"	122.1	27	"No"	FALSE
"Client1443"	25	"Group_2"	"PayAsYouGo"	154.53	26	"No"	FALSE
"Client1444"	30	"Group_3"	"PayAsYouGo"	174.52	26	"No"	FALSE
"Client1445"	25	"Group_2"	"PayAsYouGo"	215.91	19	"No"	FALSE
"Client1446"	15	"Group_1"	"Contractual"	842.105	18	"No"	FALSE
"Client1447"	45	"Group_4"	"PayAsYouGo"	417.025	16	"No"	FALSE
"Client1448"	30	"Group_3"	"PayAsYouGo"	251	17	"No"	FALSE
"Client1449"	30	"Group_3"	"PayAsYouGo"	1048.28	10	"No"	FALSE
"Client1450"	25	"Group_2"	"PayAsYouGo"	80.28	10	"Yes"	TRUE
"Client1451"	25	"Group_2"	"PayAsYouGo"	177.39	33	"No"	FALSE
"Client1453"	25	"Group_2"	"PayAsYouGo"	1625.13	32	"No"	FALSE
"Client1454"	15	"Group_1"	"PayAsYouGo"	207.075	33	"No"	FALSE
"Client1455"	15	"Group_1"	"PayAsYouGo"	107.36	33	"No"	FALSE
"Client1456"	25	"Group_2"	"PayAsYouGo"	214.11	33	"No"	FALSE
"Client1457"	30	"Group_3"	"PayAsYouGo"	1144	33	"No"	FALSE
"Client1458"	30	"Group_3"	"PayAsYouGo"	853.48	32	"No"	FALSE
"Client1459"	30	"Group_3"	"PayAsYouGo"	537.72	33	"No"	FALSE
"Client1460"	30	"Group_3"	"PayAsYouGo"	163.96	33	"No"	FALSE
"Client1461"	25	"Group_2"	"PayAsYouGo"	248.13	33	"No"	FALSE
"Client1463"	30	"Group_3"	"PayAsYouGo"	738.64	33	"No"	FALSE
"Client1464"	30	"Group_3"	"PayAsYouGo"	1964.92	33	"No"	FALSE
"Client1465"	25	"Group_2"	"PayAsYouGo"	1276.56	32	"No"	FALSE
"Client1466"	30	"Group_3"	"PayAsYouGo"	915.48	32	"No"	FALSE
"Client1470"	25	"Group_2"	"PayAsYouGo"	1968.12	32	"No"	FALSE
"Client1471"	30	"Group_3"	"PayAsYouGo"	444.8	32	"No"	FALSE
"Client1472"	25	"Group_2"	"PayAsYouGo"	688.23	32	"No"	FALSE
"Client1474"	45	"Group_4"	"PayAsYouGo"	250.725	31	"No"	FALSE
"Client1475"	25	"Group_2"	"PayAsYouGo"	279.765	31	"Yes"	TRUE
"Client1476"	30	"Group_3"	"PayAsYouGo"	94.52	29	"No"	FALSE
"Client1480"	30	"Group_3"	"PayAsYouGo"	0	31	"No"	FALSE
"Client1481"	45	"Group_4"	"PayAsYouGo"	159.575	28	"No"	FALSE
"Client1483"	55	"Group_5"	"PayAsYouGo"	0	31	"No"	FALSE
"Client1484"	25	"Group_2"	"PayAsYouGo"	711.63	26	"No"	FALSE
"Client1485"	25	"Group_2"	"Contractual"	1434.69	29	"No"	FALSE
"Client1486"	25	"Group_2"	"PayAsYouGo"	148.545	31	"No"	FALSE
"Client1488"	25	"Group_2"	"PayAsYouGo"	811.53	31	"No"	FALSE
"Client1489"	25	"Group_2"	"Contractual"	825.84	22	"No"	FALSE
"Client1490"	45	"Group_4"	"PayAsYouGo"	57.7	21	"No"	FALSE
"Client1493"	25	"Group_2"	"PayAsYouGo"	38.61	20	"No"	FALSE
"Client1494"	30	"Group_3"	"PayAsYouGo"	111.48	20	"No"	FALSE
"Client1495"	25	"Group_2"	"PayAsYouGo"	99.99	13	"No"	FALSE
"Client1496"	15	"Group_1"	"Contractual"	700.425	12	"No"	FALSE
"Client1497"	45	"Group_4"	"PayAsYouGo"	352.625	10	"No"	FALSE
"Client1498"	30	"Group_3"	"PayAsYouGo"	147.96	11	"No"	FALSE
"Client1499"	30	"Group_3"	"PayAsYouGo"	945.24	4	"No"	FALSE
"Client1500"	25	"Group_2"	"PayAsYouGo"	45.36	4	"No"	TRUE
"Client1501"	25	"Group_2"	"PayAsYouGo"	298.8	36	"No"	FALSE
"Client1503"	25	"Group_2"	"PayAsYouGo"	1805.04	35	"No"	FALSE
"Client1504"	15	"Group_1"	"PayAsYouGo"	333.465	36	"No"	FALSE
"Client1505"	15	"Group_1"	"PayAsYouGo"	239.25	36	"No"	FALSE
"Client1506"	30	"Group_3"	"PayAsYouGo"	350.24	36	"No"	FALSE
"Client1507"	30	"Group_3"	"PayAsYouGo"	1303.92	36	"No"	FALSE
"Client1508"	30	"Group_3"	"PayAsYouGo"	1013.4	35	"No"	FALSE
"Client1509"	30	"Group_3"	"PayAsYouGo"	625.64	36	"No"	FALSE
"Client1510"	30	"Group_3"	"PayAsYouGo"	259.88	36	"No"	FALSE
"Client1511"	25	"Group_2"	"PayAsYouGo"	378.54	36	"No"	FALSE
"Client1513"	30	"Group_3"	"Contractual"	898.56	36	"No"	FALSE
"Client1514"	30	"Group_3"	"PayAsYouGo"	2124.84	36	"No"	FALSE
"Client1515"	25	"Group_2"	"PayAsYouGo"	1456.47	35	"No"	FALSE
"Client1516"	30	"Group_3"	"PayAsYouGo"	1075.4	35	"No"	FALSE
"Client1520"	25	"Group_2"	"PayAsYouGo"	2148.03	35	"No"	FALSE
"Client1521"	30	"Group_3"	"PayAsYouGo"	576.72	35	"No"	FALSE
"Client1522"	25	"Group_2"	"PayAsYouGo"	868.14	35	"No"	FALSE
"Client1524"	45	"Group_4"	"PayAsYouGo"	308.175	34	"No"	FALSE
"Client1525"	25	"Group_2"	"PayAsYouGo"	459.675	34	"No"	FALSE
"Client1526"	30	"Group_3"	"PayAsYouGo"	182.44	32	"No"	FALSE
"Client1530"	30	"Group_3"	"PayAsYouGo"	135.68	34	"No"	FALSE
"Client1531"	45	"Group_4"	"PayAsYouGo"	249.525	31	"No"	FALSE
"Client1533"	55	"Group_5"	"PayAsYouGo"	36.615	34	"No"	FALSE
"Client1534"	25	"Group_2"	"PayAsYouGo"	810.54	29	"No"	FALSE
"Client1535"	25	"Group_2"	"Contractual"	1614.6	32	"No"	FALSE
"Client1536"	25	"Group_2"	"PayAsYouGo"	256.455	34	"No"	FALSE
"Client1538"	25	"Group_2"	"PayAsYouGo"	991.44	34	"No"	FALSE
"Client1539"	25	"Group_2"	"Contractual"	1005.75	25	"No"	FALSE
"Client1540"	45	"Group_4"	"PayAsYouGo"	157.65	24	"No"	FALSE
"Client1543"	25	"Group_2"	"PayAsYouGo"	218.52	23	"No"	FALSE
"Client1544"	30	"Group_3"	"PayAsYouGo"	231.4	23	"No"	FALSE
"Client1545"	25	"Group_2"	"PayAsYouGo"	279.9	16	"No"	FALSE
"Client1546"	15	"Group_1"	"Contractual"	920.315	15	"No"	FALSE
"Client1547"	45	"Group_4"	"PayAsYouGo"	452.575	13	"No"	FALSE
"Client1548"	30	"Group_3"	"PayAsYouGo"	307.88	14	"No"	FALSE
"Client1549"	30	"Group_3"	"PayAsYouGo"	1105.16	7	"No"	FALSE
"Client1550"	30	"Group_3"	"PayAsYouGo"	128.24	7	"Yes"	TRUE
"Client1551"	25	"Group_2"	"PayAsYouGo"	158.4	36	"No"	FALSE
"Client1553"	25	"Group_2"	"PayAsYouGo"	1561.14	35	"No"	FALSE
"Client1554"	15	"Group_1"	"PayAsYouGo"	183.865	36	"No"	FALSE
"Client1555"	15	"Group_1"	"PayAsYouGo"	84.15	36	"No"	FALSE
"Client1556"	25	"Group_2"	"PayAsYouGo"	150.12	36	"No"	FALSE
"Client1557"	30	"Group_3"	"PayAsYouGo"	1087.12	36	"No"	FALSE
"Client1558"	30	"Group_3"	"PayAsYouGo"	796.6	35	"No"	FALSE
"Client1559"	30	"Group_3"	"PayAsYouGo"	520.84	36	"No"	FALSE
"Client1560"	30	"Group_3"	"PayAsYouGo"	147.08	36	"No"	FALSE
"Client1561"	25	"Group_2"	"PayAsYouGo"	229.14	36	"No"	FALSE
"Client1563"	30	"Group_3"	"PayAsYouGo"	681.76	36	"No"	FALSE
"Client1564"	30	"Group_3"	"PayAsYouGo"	1908.04	36	"No"	FALSE
"Client1565"	25	"Group_2"	"PayAsYouGo"	1212.57	35	"No"	FALSE
"Client1566"	30	"Group_3"	"PayAsYouGo"	858.6	35	"No"	FALSE
"Client1570"	25	"Group_2"	"PayAsYouGo"	1904.13	35	"No"	FALSE
"Client1571"	30	"Group_3"	"PayAsYouGo"	427.92	35	"No"	FALSE
"Client1572"	25	"Group_2"	"PayAsYouGo"	624.24	35	"No"	FALSE
"Client1574"	45	"Group_4"	"PayAsYouGo"	240.175	34	"No"	FALSE
"Client1575"	25	"Group_2"	"PayAsYouGo"	224.775	34	"No"	TRUE
"Client1576"	30	"Group_3"	"PayAsYouGo"	77.64	32	"No"	FALSE
"Client1580"	30	"Group_3"	"PayAsYouGo"	0	34	"No"	FALSE
"Client1581"	45	"Group_4"	"PayAsYouGo"	149.025	31	"No"	FALSE
"Client1583"	45	"Group_4"	"PayAsYouGo"	0	34	"No"	FALSE
"Client1584"	25	"Group_2"	"PayAsYouGo"	692.64	29	"No"	FALSE
"Client1585"	25	"Group_2"	"Contractual"	1370.7	32	"No"	FALSE
"Client1586"	25	"Group_2"	"PayAsYouGo"	129.555	34	"No"	FALSE
"Client1588"	25	"Group_2"	"PayAsYouGo"	747.54	34	"No"	FALSE
"Client1589"	25	"Group_2"	"Contractual"	829.035	25	"No"	FALSE
"Client1590"	45	"Group_4"	"PayAsYouGo"	22.15	24	"No"	FALSE
"Client1593"	25	"Group_2"	"PayAsYouGo"	0	23	"No"	FALSE
"Client1594"	30	"Group_3"	"PayAsYouGo"	94.6	23	"No"	FALSE
"Client1595"	25	"Group_2"	"PayAsYouGo"	0	16	"No"	FALSE
"Client1596"	15	"Group_1"	"Contractual"	622.215	15	"No"	FALSE
"Client1597"	45	"Group_4"	"PayAsYouGo"	317.075	13	"No"	FALSE
"Client1598"	30	"Group_3"	"PayAsYouGo"	91.08	14	"No"	FALSE
"Client1599"	30	"Group_3"	"PayAsYouGo"	888.36	7	"No"	FALSE
"Client1600"	25	"Group_2"	"PayAsYouGo"	0	7	"No"	TRUE
"Client1601"	30	"Group_3"	"PayAsYouGo"	290.04	37	"No"	FALSE
"Client1603"	30	"Group_3"	"PayAsYouGo"	1628.92	36	"No"	FALSE
"Client1604"	15	"Group_1"	"PayAsYouGo"	367.07	37	"No"	FALSE
"Client1605"	25	"Group_2"	"PayAsYouGo"	223.245	37	"No"	FALSE
"Client1606"	30	"Group_3"	"PayAsYouGo"	374.68	37	"No"	FALSE
"Client1607"	30	"Group_3"	"PayAsYouGo"	1328.36	37	"No"	FALSE
"Client1608"	30	"Group_3"	"PayAsYouGo"	1037.84	36	"No"	FALSE
"Client1609"	30	"Group_3"	"PayAsYouGo"	650.08	37	"No"	FALSE
"Client1610"	30	"Group_3"	"PayAsYouGo"	284.32	37	"No"	FALSE
"Client1611"	30	"Group_3"	"PayAsYouGo"	360.92	37	"No"	FALSE
"Client1613"	30	"Group_3"	"PayAsYouGo"	923	37	"No"	FALSE
"Client1614"	30	"Group_3"	"PayAsYouGo"	2149.28	37	"No"	FALSE
"Client1615"	25	"Group_2"	"PayAsYouGo"	1483.965	36	"No"	FALSE
"Client1616"	30	"Group_3"	"PayAsYouGo"	1099.84	36	"No"	FALSE
"Client1620"	30	"Group_3"	"PayAsYouGo"	1933.8	36	"No"	FALSE
"Client1621"	45	"Group_4"	"PayAsYouGo"	375.725	36	"No"	FALSE
"Client1622"	25	"Group_2"	"PayAsYouGo"	895.635	36	"No"	FALSE
"Client1624"	55	"Group_5"	"Contractual"	194.07	35	"No"	FALSE
"Client1625"	25	"Group_2"	"PayAsYouGo"	487.17	35	"Yes"	TRUE
"Client1626"	30	"Group_3"	"PayAsYouGo"	206.88	33	"No"	FALSE
"Client1630"	45	"Group_4"	"PayAsYouGo"	100.075	35	"No"	FALSE
"Client1631"	55	"Group_5"	"PayAsYouGo"	158.88	32	"No"	FALSE
"Client1633"	55	"Group_5"	"PayAsYouGo"	45.78	35	"No"	FALSE
"Client1634"	25	"Group_2"	"PayAsYouGo"	838.035	30	"No"	FALSE
"Client1635"	25	"Group_2"	"Contractual"	1642.095	33	"No"	FALSE
"Client1636"	30	"Group_3"	"PayAsYouGo"	252.4	35	"No"	FALSE
"Client1638"	25	"Group_2"	"PayAsYouGo"	1018.935	35	"No"	FALSE
"Client1639"	25	"Group_2"	"Contractual"	1033.245	26	"No"	FALSE
"Client1640"	45	"Group_4"	"PayAsYouGo"	172.925	25	"No"	FALSE
"Client1643"	25	"Group_2"	"PayAsYouGo"	246.015	24	"No"	FALSE
"Client1644"	30	"Group_3"	"PayAsYouGo"	255.84	24	"No"	FALSE
"Client1645"	25	"Group_2"	"PayAsYouGo"	307.395	17	"No"	FALSE
"Client1646"	25	"Group_2"	"Contractual"	780.48	16	"No"	FALSE
"Client1647"	55	"Group_5"	"PayAsYouGo"	280.71	14	"No"	FALSE
"Client1648"	30	"Group_3"	"PayAsYouGo"	332.32	15	"No"	FALSE
"Client1649"	30	"Group_3"	"PayAsYouGo"	1129.6	8	"No"	FALSE
"Client1650"	30	"Group_3"	"PayAsYouGo"	152.68	8	"Yes"	TRUE
"Client1651"	25	"Group_2"	"PayAsYouGo"	180.405	35	"No"	FALSE
"Client1653"	25	"Group_2"	"PayAsYouGo"	1533.645	34	"No"	FALSE
"Client1654"	15	"Group_1"	"PayAsYouGo"	210.76	35	"No"	FALSE
"Client1655"	15	"Group_1"	"PayAsYouGo"	111.045	35	"No"	FALSE
"Client1656"	25	"Group_2"	"PayAsYouGo"	154.125	35	"No"	FALSE
"Client1657"	30	"Group_3"	"PayAsYouGo"	1062.68	35	"No"	FALSE
"Client1658"	30	"Group_3"	"PayAsYouGo"	772.16	34	"No"	FALSE
"Client1659"	30	"Group_3"	"PayAsYouGo"	540.4	35	"No"	FALSE
"Client1660"	30	"Group_3"	"PayAsYouGo"	166.64	35	"No"	FALSE
"Client1661"	25	"Group_2"	"PayAsYouGo"	251.145	35	"No"	FALSE
"Client1663"	25	"Group_2"	"PayAsYouGo"	739.485	35	"No"	FALSE
"Client1664"	30	"Group_3"	"PayAsYouGo"	1883.6	35	"No"	FALSE
"Client1665"	25	"Group_2"	"PayAsYouGo"	1185.075	34	"No"	FALSE
"Client1666"	30	"Group_3"	"PayAsYouGo"	834.16	34	"No"	FALSE
"Client1670"	25	"Group_2"	"PayAsYouGo"	1876.635	34	"No"	FALSE
"Client1671"	30	"Group_3"	"PayAsYouGo"	447.48	34	"No"	FALSE
"Client1672"	25	"Group_2"	"PayAsYouGo"	596.745	34	"No"	FALSE
"Client1674"	45	"Group_4"	"PayAsYouGo"	252.4	33	"No"	FALSE
"Client1675"	25	"Group_2"	"PayAsYouGo"	246.78	33	"No"	TRUE
"Client1676"	30	"Group_3"	"PayAsYouGo"	97.2	31	"No"	FALSE
"Client1680"	30	"Group_3"	"PayAsYouGo"	50.44	33	"No"	FALSE
"Client1681"	45	"Group_4"	"PayAsYouGo"	161.25	30	"No"	FALSE
"Client1683"	45	"Group_4"	"PayAsYouGo"	0	33	"No"	FALSE
"Client1684"	25	"Group_2"	"PayAsYouGo"	714.645	28	"No"	FALSE
"Client1685"	25	"Group_2"	"Contractual"	1343.205	31	"No"	FALSE
"Client1686"	25	"Group_2"	"PayAsYouGo"	151.56	33	"No"	FALSE
"Client1688"	25	"Group_2"	"PayAsYouGo"	720.045	33	"No"	FALSE
"Client1689"	25	"Group_2"	"Contractual"	734.355	24	"No"	FALSE
"Client1690"	45	"Group_4"	"PayAsYouGo"	29.375	23	"No"	FALSE
"Client1693"	15	"Group_1"	"PayAsYouGo"	45.375	22	"No"	FALSE
"Client1694"	30	"Group_3"	"PayAsYouGo"	114.16	22	"No"	FALSE
"Client1695"	25	"Group_2"	"PayAsYouGo"	58.005	15	"No"	FALSE
"Client1696"	15	"Group_1"	"Contractual"	588.61	14	"No"	FALSE
"Client1697"	45	"Group_4"	"PayAsYouGo"	301.8	12	"No"	FALSE
"Client1698"	30	"Group_3"	"PayAsYouGo"	98.64	13	"No"	FALSE
"Client1699"	25	"Group_2"	"PayAsYouGo"	971.91	6	"No"	FALSE
"Client1700"	25	"Group_2"	"PayAsYouGo"	48.375	6	"Yes"	TRUE
"Client1701"	25	"Group_2"	"PayAsYouGo"	225.945	36	"No"	FALSE
"Client1703"	25	"Group_2"	"PayAsYouGo"	1732.185	35	"No"	FALSE
"Client1704"	15	"Group_1"	"PayAsYouGo"	244.42	36	"No"	FALSE
"Client1705"	15	"Group_1"	"PayAsYouGo"	150.205	36	"No"	FALSE
"Client1706"	25	"Group_2"	"PayAsYouGo"	321.165	36	"No"	FALSE
"Client1707"	30	"Group_3"	"PayAsYouGo"	1239.16	36	"No"	FALSE
"Client1708"	30	"Group_3"	"PayAsYouGo"	948.64	35	"No"	FALSE
"Client1709"	30	"Group_3"	"PayAsYouGo"	560.88	36	"No"	FALSE
"Client1710"	30	"Group_3"	"PayAsYouGo"	195.12	36	"No"	FALSE
"Client1711"	25	"Group_2"	"PayAsYouGo"	305.685	36	"No"	FALSE
"Client1713"	30	"Group_3"	"PayAsYouGo"	833.8	36	"No"	FALSE
"Client1714"	30	"Group_3"	"PayAsYouGo"	2060.08	36	"No"	FALSE
"Client1715"	25	"Group_2"	"PayAsYouGo"	1383.615	35	"No"	FALSE
"Client1716"	30	"Group_3"	"PayAsYouGo"	1010.64	35	"No"	FALSE
"Client1720"	25	"Group_2"	"PayAsYouGo"	2075.175	35	"No"	FALSE
"Client1721"	30	"Group_3"	"PayAsYouGo"	511.96	35	"No"	FALSE
"Client1722"	25	"Group_2"	"PayAsYouGo"	795.285	35	"No"	FALSE
"Client1724"	45	"Group_4"	"PayAsYouGo"	267.7	34	"No"	FALSE
"Client1725"	25	"Group_2"	"PayAsYouGo"	386.82	34	"No"	TRUE
"Client1726"	30	"Group_3"	"PayAsYouGo"	117.68	32	"No"	FALSE
"Client1730"	30	"Group_3"	"PayAsYouGo"	70.92	34	"No"	FALSE
"Client1731"	45	"Group_4"	"PayAsYouGo"	209.05	31	"No"	FALSE
"Client1733"	55	"Group_5"	"PayAsYouGo"	9	34	"No"	FALSE
"Client1734"	25	"Group_2"	"PayAsYouGo"	737.685	29	"No"	FALSE
"Client1735"	25	"Group_2"	"Contractual"	1541.745	32	"No"	FALSE
"Client1736"	25	"Group_2"	"PayAsYouGo"	183.6	34	"No"	FALSE
"Client1738"	25	"Group_2"	"PayAsYouGo"	918.585	34	"No"	FALSE
"Client1739"	25	"Group_2"	"Contractual"	932.895	25	"No"	FALSE
"Client1740"	45	"Group_4"	"PayAsYouGo"	117.175	24	"No"	FALSE
"Client1743"	25	"Group_2"	"PayAsYouGo"	145.665	23	"No"	FALSE
"Client1744"	30	"Group_3"	"PayAsYouGo"	166.64	23	"No"	FALSE
"Client1745"	25	"Group_2"	"PayAsYouGo"	207.045	16	"No"	FALSE
"Client1746"	15	"Group_1"	"Contractual"	831.215	15	"No"	FALSE
"Client1747"	45	"Group_4"	"PayAsYouGo"	412.075	13	"No"	FALSE
"Client1748"	30	"Group_3"	"PayAsYouGo"	243.08	14	"No"	FALSE
"Client1749"	30	"Group_3"	"PayAsYouGo"	1040.4	7	"No"	FALSE
"Client1750"	25	"Group_2"	"PayAsYouGo"	71.37	7	"Yes"	TRUE
"Client1751"	25	"Group_2"	"PayAsYouGo"	177.255	36	"No"	FALSE
"Client1753"	25	"Group_2"	"PayAsYouGo"	1633.995	35	"No"	FALSE
"Client1754"	25	"Group_2"	"PayAsYouGo"	169.29	36	"No"	FALSE
"Client1755"	15	"Group_1"	"PayAsYouGo"	107.195	36	"No"	FALSE
"Client1756"	25	"Group_2"	"PayAsYouGo"	222.975	36	"No"	FALSE
"Client1757"	30	"Group_3"	"PayAsYouGo"	1151.88	36	"No"	FALSE
"Client1758"	30	"Group_3"	"PayAsYouGo"	861.36	35	"No"	FALSE
"Client1759"	30	"Group_3"	"PayAsYouGo"	537.6	36	"No"	FALSE
"Client1760"	30	"Group_3"	"PayAsYouGo"	163.84	36	"No"	FALSE
"Client1761"	25	"Group_2"	"PayAsYouGo"	247.995	36	"No"	FALSE
"Client1763"	30	"Group_3"	"PayAsYouGo"	746.52	36	"No"	FALSE
